ligand,receptor,source,target,label
F2,PDE1B,P00734,Q01064,0
EFNA5,PVR,P52803,P15151,0
INHBA,TYRO3,P08476,Q06418,0
ANOS1,GP1BA,P23352,P07359,0
EFNB1,PTPRF,P98172,P10586,0
SLITRK4,FZD5,Q8IW52,Q13467,0
THBS1,ST14,P07996,Q9Y5Y6,0
CD14,ADGRE2,P08571,Q9UHX3,0
CCL8,WNT4,P80075,P56705,0
WNT3A,IL36G,P56704,Q9NZH8,0
IRAK4,LRP6,Q9NWZ3,O75581,0
ADM,TLR4,P35318,O00206,0
IL12B_IL23A,HTR1A,COMPLEX:P29460_Q9NPF7,P08908,0
TNFSF13,LRP2,O75888,P98164,0
HPR,CDON,P00739,Q4KMG0,0
SPINK1,PDE1C,P00995,Q14123,0
SLITRK4,VIPR1,Q8IW52,P32241,0
DBH_SLC18A2,EPHA7,COMPLEX:P09172_Q05940,Q15375,0
UCN2,IFNL3_IFNLR1_IL10RB,Q96RP3,Q8IZI9_Q8IU57_Q08334,0
UBB,APCDD1,P0CG47,Q8J025,0
SLIT2,ITGA4_ITGB1,O94813,P13612_P05556,0
LTF,CD36,P02788,P16671,0
PTGES2,IL20RB,COMPLEX:Q9H7Z7,Q6UXL0,0
GCG,MYLK,P01275,Q15746,0
NPB,SHANK1,Q8NG41,Q9Y566,0
GREM1,INHBC,O60565,P55103,0
IL15,ADGRB3,P40933,O60242,0
NPNT,ADGRG6,Q6UXI9,Q86SQ4,0
IL17F,ITGA4,Q96PD4,P13612,0
LTF,ACVRL1_BMPR2,P02788,P37023_Q13873,0
UCN2,PTGDR,Q96RP3,Q13258,0
MTMR4,ACVR1_ACVR2B,Q9NYA4,Q04771_Q13705,0
WNT10B,DDR1,O00744,Q08345,0
GNB3,IGSF11,P16520,Q5DX21,0
PSPN,ADRB1,O60542,P08588,0
SLITRK1,PDGFRB,Q96PX8,P09619,0
CCN2,NRP1_PLXNA4,P29279,O14786_Q9HCM2,0
ERBB4,HRAS,Q15303,P01112,0
F2,MST1R,P00734,Q04912,0
GPR15LG,IL36A,Q6UWK7,Q9UHA7,0
HSPG2,ITGAM,P98160,P11215,0
EMILIN1,ACKR1,Q9Y6C2,Q16570,0
DEFB4B,CD44,O15263,P16070,0
COL4A5,ALK,P29400,Q9UM73,0
DUSP18,TLR1,Q8NEJ0,Q15399,0
COL14A1,KIR3DL2,Q05707,P43630,0
VEGFA,RYK,P15692,P34925,0
COL7A1,ATRN,Q02388,O75882,0
SOSTDC1,CD5,Q6X4U4,P06127,0
FST,CLEC4M,P19883,Q9H2X3,0
CXCL5,GPR182,P42830,O15218,0
EFNA5,LINGO1,P52803,Q96FE5,0
HSD17B3,TNFSF18,COMPLEX:P37058,Q9UNG2,0
COMP,ITGAD,P49747,Q13349,0
COL5A1,ACVRL1,P20908,P37023,0
CRP,ITGAV_ITGB8,P02741,P06756_P26012,0
TNC,GLP2R,P24821,O95838,0
CEACAM5,PTGER3,P06731,P43115,0
JAG2,HLA-B,Q9Y219,P01889,0
NRG3,MYLK,P56975,Q15746,0
NECTIN2,IL15RA,Q92692,Q13261,0
TENM3,EZR_L1CAM,Q9P273,NA_P32004,0
CYP17A1,GRIA2,COMPLEX:P05093,P42262,0
ACE2,HTR1B,Q9BYF1,P28222,0
JAG1,PRND,P78504,Q9UKY0,0
MIF,RTN4,P14174,Q9NQC3,0
ANGPTL5,LEPR,Q86XS5,P48357,0
COMP,HTR5A,P49747,P47898,0
SEMA3F,CXCR3,Q13275,P49682,0
DKK2,IL17RC,Q9UBU2,Q8NAC3,0
GAD1_SLC6A1,CRHR2,COMPLEX:P30531_Q99259,Q13324,0
GGT1_GGT5,ADCY8,COMPLEX:P19440_P36269,P40145,0
LRRTM4,TACR3,Q86VH4,P29371,0
THBS2,CD3G,P35442,P09693,0
CEACAM5,TRAF2,P06731,Q12933,0
PRLH,THBD,P81277,P07204,0
CCL16,KLRC2_KLRD1,O15467,P26717_Q13241,0
HMGB1,GRIA1,P09429,P42261,0
WNT3A,THRB,P56704,P10828,0
TNC,CALCRL_GPER1_RAMP3,P24821,Q16602_Q99527_O60896,0
NECTIN3,NEO1,Q9NQS3,Q92859,0
LAMA4,APCDD1,Q16363,Q8J025,0
RTN4R,NRP1_PLXNA4,Q9BZR6,O14786_Q9HCM2,0
DBH_SLC18A2,MAG,COMPLEX:P09172_Q05940,P20916,0
DDC,GABRA1_GABRB3,COMPLEX:P20711,NA_NA,0
IFNA4,MERTK,P05014,Q12866,0
IRAK4,PTPRM,Q9NWZ3,P28827,0
BTLA,NRP2,Q7Z6A9,O60462,0
GCG,FZD8_LRP5,P01275,Q9H461_O75197,0
NRG1,NRP1_PLXNA2,Q02297,O14786_O75051,0
TREM2,ITGA7,Q9NZC2,Q13683,0
IL22,EPHB3,Q9GZX6,P54753,0
LAMC2,CLDN3,Q13753,O15551,0
TNFSF18,ADGRB3,Q9UNG2,O60242,0
SPON2,CD79A,Q9BUD6,P11912,0
SEMA7A,SV2A,O75326,Q7L0J3,0
L1CAM,DRD3,P32004,P35462,0
ITGA4_ITGB1,ATP6AP2,COMPLEX:P05556_P13612,O75787,0
GNB3,AVPR1B,P16520,P47901,0
EBI3_IL12A,CDH2,COMPLEX:P29459_Q14213,P19022,0
GDF11,FGFR1,O95390,P11362,0
FGF20,ACVR1B,Q9NP95,P36896,0
IL18,CXCR1,Q14116,P25024,0
NMS,NPY5R,Q5H8A3,Q15761,0
SPP1,LRP2,P10451,P98164,0
PDGFC,IFNLR1,Q9NRA1,Q8IU57,0
PDLIM3,GPER1,Q53GG5,Q99527,0
FGL1,ST14,Q08830,Q9Y5Y6,0
APOA1,PTGER4,P02647,P35408,0
MST1,ADRB1,P26927,P08588,0
OXT,GPR83,P01178,Q9NYM4,0
ADGRE5,ICOS,P48960,Q9Y6W8,0
LACRT,FGFR2,Q9GZZ8,P21802,0
NRTN,SELL,Q99748,P14151,0
ACTR2,ACKR1,P61160,Q16570,0
PLXNB1,CCR7,O43157,P32248,0
ADAM2,NECTIN2,Q99965,Q92692,0
TBXAS1,AQP6,COMPLEX:P24557,Q13520,0
IL17RD,NR1H4,Q8NFM7,Q96RI1,0
HLA-B,LY96,P01889,Q9Y6Y9,0
ADAM15,RIPK1,Q13444,Q13546,0
TGFA,PLXNB1,P01135,O43157,0
ICAM5,CHRND,Q9UMF0,Q07001,0
CSH1,A0A6I8PL36,P0DML2,A0A6I8PL36,0
SLC18A2_TPH1,POMC,COMPLEX:P17752_Q05940,P01189,0
ADAM23,CD3D,O75077,P04234,0
ACE,CCR9,P12821,P51686,0
UCN3,EPHA7,Q969E3,Q15375,0
SPP1,WNT7A,P10451,O00755,0
COL2A1,RXFP1,P02458,Q9HBX9,0
VASP,GLYCAM1,P50552,Q8IVK1,0
HSPA8,B4DXG7,P11142,B4DXG7,0
RIMS2,ACVR1_ACVR2B,Q9UQ26,Q04771_Q13705,0
EFEMP2,NCR3,O95967,O14931,0
ICAM3,FZD8,P32942,Q9H461,0
IFNA7,ICOS,P01567,Q9Y6W8,0
IL9,SLC40A1,P15248,Q9NP59,0
SERPING1,OLR1,P05155,P78380,0
GCG,TNFRSF18,P01275,Q9Y5U5,0
LAMB2,WNT6,P55268,Q9Y6F9,0
NPS,GRPR,P0C0P6,P30550,0
TCN2,HTR2A,P20062,P28223,0
TNFRSF10B,F2R,O14763,P25116,0
C1QB,FZD8_RYK,P02746,Q9H461_P34925,0
TNFSF13,EGFR_ERBB2,O75888,P00533_P04626,0
CLEC3A,SSTR5,O75596,P35346,0
PRSS3,ADRB1,P35030,P08588,0
DHCR24,NTSR2,COMPLEX:Q15392,O95665,0
CAMP,COL13A1,P49913,Q5TAT6,0
ROR1,FZD3_LRP6,Q01973,Q9NPG1_O75581,0
FST,THBD,P19883,P07204,0
FRAS1_FREM1_NPNT,TNFRSF11A,COMPLEX:Q5H8C1_Q6UXI9_Q86XX4,Q9Y6Q6,0
A0A0C4DG17,HTR7,A0A0C4DG17,P34969,0
KITLG,IFNL3_IFNLR1_IL10RB,P21583,Q8IZI9_Q8IU57_Q08334,0
SLC18A1_TPH1,THRB,COMPLEX:P17752_P54219,P10828,0
PRLH,RAMP3,P81277,O60896,0
ITGAX_ITGB2,MC4R,COMPLEX:P05107_P20702,P32245,0
TAC1,TBXA2R,P20366,P21731,0
RIMS2,ITGB7,Q9UQ26,P26010,0
CD55,FZD5_LRP5,P08174,Q13467_O75197,0
LRFN4,CLDN3,Q6PJG9,O15551,0
FRZB,IFNA2_IFNAR1_IFNAR2,Q92765,P01563_P17181_P48551,0
LAMB3,IFNAR1_IFNAR2,Q13751,P17181_P48551,0
ANGPT2,NECTIN2,O15123,Q92692,0
ARF4,ITGB3,P18085,P05106,0
DCBLD2,ACKR1,Q96PD2,Q16570,0
AGRP,NPY4R2,O00253,P0DQD5,0
C1QB,MUSK,P02746,O15146,0
HSD17B1,CD80,COMPLEX:P14061,P33681,0
TPH1,NT5E,P17752,P21589,0
GH2,FZD2_LRP6,P01242,Q14332_O75581,0
PVR,GPC3_IGF1R,P15151,P51654_P08069,0
VSIR,FAS,Q9H7M9,P25445,0
APOA2,ST14,P02652,Q9Y5Y6,0
FBLN2,NRP1_PLXNA2,P98095,O14786_O75051,0
IHH,COL13A1,Q14623,Q5TAT6,0
ADAM11,CCR7,O75078,P32248,0
NCAN,ACVR1B_ACVR2A,O14594,P36896_P27037,0
PDGFA,ITGA5_ITGB1,P04085,P08648_P05556,0
HMGB1,FCGR1A,P09429,P12314,0
PECAM1,CHRNA3_CHRNB4,P16284,P32297_P30926,0
NPB,THRA,Q8NG41,P10827,0
CRP,ICOS,P02741,Q9Y6W8,0
NLGN2,LINGO1,Q8NFZ4,Q96FE5,0
ADGRE5,FZD5,P48960,Q13467,0
SULT1A1,GFRA1,COMPLEX:P50225,P56159,0
SERPINE1,NECTIN2,P05121,Q92692,0
GAL,IL6ST_OSMR,P22466,P40189_Q99650,0
LGALS1,ERBB2,P09382,P04626,0
NUCB2,ADCYAP1R1,P80303,P41586,0
SLIT2,GDF6,O94813,Q6KF10,0
LRIG1,FZD7,Q96JA1,O75084,0
TNFSF15,ITGAL,O95150,P20701,0
QRFP,CSPG4,P83859,Q6UVK1,0
NPNT,PLAUR,Q6UXI9,Q03405,0
IL6,LRRC4B,P05231,Q9NT99,0
CXCL8,ALK,P10145,Q9UM73,0
NXPH1,SELE,P58417,P16581,0
COL6A5,HCRTR1,A8TX70,O43613,0
LIPA,SMAD3,COMPLEX:P38571,P84022,0
HGF,GALR2_GPR151,P14210,O43603_Q8TDV0,0
DIO3_TG,GDF1,COMPLEX:P01266_P55073,P27539,0
CLEC2D,RAMP2,Q9UHP7,O60895,0
GLS2_SLC1A3,GALR1,COMPLEX:P43003_Q9UI32,P47211,0
COL4A5,CHRM5,P29400,P08912,0
CCL14,SDC1,Q16627,P18827,0
LHB,PTPRZ1,P01229,P23471,0
TRAF2,EPHA7,Q12933,Q15375,0
GLS2_SLC1A6,HTR3E,COMPLEX:P48664_Q9UI32,A5X5Y0,0
APOE,ORAI2,P02649,Q96SN7,0
IL17F,HCRTR1,Q96PD4,O43613,0
AFDN,CALCRL_GPER1_RAMP3,P55196,Q16602_Q99527_O60896,0
BTLA,GALR3,Q7Z6A9,O60755,0
F7,NTNG2,P08709,Q96CW9,0
WNT2,ITGAM,P09544,P11215,0
ICAM5,CD93,Q9UMF0,Q9NPY3,0
LAMA3,PLA2R1,Q16787,Q13018,0
DCN,GFRA1,P07585,P56159,0
GLS2_SLC1A3,EPHB3,COMPLEX:P43003_Q9UI32,P54753,0
AGRN,ERBB2,O00468,P04626,0
PNOC,KCNQ3,Q13519,O43525,0
BTC,ROBO4,P35070,Q8WZ75,0
HPX,LPAR2,P02790,Q9HBW0,0
TGM2,FPR1,P21980,P21462,0
FGF21,PTPRF,Q9NSA1,P10586,0
PLG,ACVR2B,P00747,Q13705,0
TGM2,NCSTN,P21980,Q92542,0
UCN3,ITGB1,Q969E3,P05556,0
TGM2,GRIK1,P21980,P39086,0
GDF7,ATRN,Q7Z4P5,O75882,0
BTC,SCARB1,P35070,Q8WTV0,0
IRAK4,CELSR1,Q9NWZ3,Q9NYQ6,0
VIP,TEK,P01282,Q02763,0
TCN2,CXCR4,P20062,P61073,0
CLU,GABRA1_GABRB3,P10909,NA_NA,0
TGFB2,DDR2,P61812,Q16832,0
FASLG,ROBO2,P48023,Q9HCK4,0
PLXNA1,ASGR2,Q9UIW2,P07307,0
LIPC,ACVR1B_ACVR2B,P11150,P36896_Q13705,0
GNAI2,CFTR,P04899,P13569,0
C4BPA,CD47,P04003,Q08722,0
AGTR1,BMP8A,P30556,Q7Z5Y6,0
GLS_SLC1A2,FZD5_LRP5,COMPLEX:O94925_P43004,Q13467_O75197,0
GLS_SLC1A1,BOC,COMPLEX:O94925_P43005,Q9BWV1,0
GNB3,GABRA6_GABRB3_GABRD,P16520,NA_NA_NA,0
LYZ,CD40,P61626,P25942,0
CNTN2,NMUR2,Q02246,Q9GZQ4,0
NOTCH1,GRM7,P46531,Q14831,0
SERPINE1,ALK,P05121,Q9UM73,0
CD86,ADORA1,P42081,P30542,0
ENG,ITGB6,P17813,P18564,0
F12,ITGA3,P00748,P26006,0
TNR,CNTNAP2,Q92752,Q9UHC6,0
IL17F,GRM7,Q96PD4,Q14831,0
IL2,MCAM,P60568,P43121,0
CCL13,ACKR1,Q99616,Q16570,0
DIO3_TG,INHA_INHBA,COMPLEX:P01266_P55073,P05111_P08476,0
UCN3,ADGRE2,Q969E3,Q9UHX3,0
TIGIT,PTGFR,Q495A1,P43088,0
TIMP3,CHRNB2,P35625,P17787,0
SDC2,KLRC2,P34741,P26717,0
IL1B,OGFR,P01584,Q9NZT2,0
SPINK1,ITGA9,P00995,Q13797,0
CCL19,CALCRL_GPER1_RAMP3,Q99731,Q16602_Q99527_O60896,0
CXCL11,MTTP,O14625,P55157,0
IL20,CHRNA3_CHRNB4,Q9NYY1,P32297_P30926,0
VIP,IL10RB,P01282,Q08334,0
CCL1,AQP6,P22362,Q13520,0
PLAU,KDR,P00749,P35968,0
MSTN,KLRC2,O14793,P26717,0
CGA_CGB8,ROBO3,COMPLEX:P01215_P0DN86,Q96MS0,0
SLC18A1_TPH1,CD8A,COMPLEX:P17752_P54219,P01732,0
SCARB1,OLR1,Q8WTV0,P78380,0
CALR,CXCR3,P27797,P49682,0
NAMPT,KIR3DS1,P43490,Q14943,0
GNAS,ADGRL2,Q5JWF2,O95490,0
PLAU,TLR1,P00749,Q15399,0
INHBA,ITGB7,P08476,P26010,0
WNT16,HTR2A,Q9UBV4,P28223,0
ITGA9_ITGB1,IFNL3_IFNLR1_IL10RB,COMPLEX:P05556_Q13797,Q8IZI9_Q8IU57_Q08334,0
THBS4,CHRNA1_CHRNB1_CHRND_CHRNG,P35443,P02708_P11230_Q07001_P07510,0
IFNA16,TEK,P05015,Q02763,0
NRG3,MTNR1B,P56975,P49286,0
SLIT2,IL17RA_IL17RB,O94813,Q96F46_Q9NRM6,0
LGALS3BP,KCNJ15,Q08380,Q99712,0
SEMA4A,VANGL1,Q9H3S1,Q8TAA9,0
BTC,CRABP2_RARA_RXRA,P35070,NA_NA_P19793,0
GAD1,BMP8B,Q99259,P34820,0
CLDN5,LRP2,O00501,P98164,0
NSMF,ITGA9,Q6X4W1,Q13797,0
CORT,GRIK1,O00230,P39086,0
CCL13,RTN4,Q99616,Q9NQC3,0
FN1,ADCY8,P02751,P40145,0
CCL17,RAMP2,Q92583,O60895,0
INHBA,RORA,P08476,P35398,0
WNT4,EPHB2,P56705,P29323,0
PSPN,RPSA,O60542,P08865,0
IL17A,HTR2C,Q16552,P28335,0
SLPI,S1PR5,P03973,Q9H228,0
GUCA1B,PTGFR,Q9UMX6,P43088,0
CXCL11,CHRNA4_CHRNA6_CHRNB3,O14625,P43681_Q15825_Q05901,0
GAD1,ROBO3,Q99259,Q96MS0,0
LUM,NRP2,P51884,O60462,0
IL1B,TREM2_TYROBP,P01584,Q9NZC2_O43914,0
GNAI2,LGR6,P04899,Q9HBX8,0
CGA_TSHB,CDH19,COMPLEX:P01215_P01222,Q9H159,0
GPR15LG,TMEM67,Q6UWK7,Q5HYA8,0
TIGIT,ACVR1C,Q495A1,Q8NER5,0
ARF4,RIPK1,P18085,Q13546,0
NRXN2,EZR_L1CAM,P58401,NA_P32004,0
APLN,DAG1,Q9ULZ1,Q14118,0
GPR15LG,CHRNB3,Q6UWK7,Q05901,0
SEMA4D,THRB,Q92854,P10828,0
SULT1A1,KIR3DL2,COMPLEX:P50225,P43630,0
SFRP1,MAS1,Q8N474,P04201,0
LRRC4,EPHB3,Q9HBW1,P54753,0
CRLF1,CRLF2_IL7R_TSLP,O75462,Q9HC73_P16871_Q969D9,0
CALM1,PLXNC1,P0DP23,O60486,0
APOA4,ITGA1,P06727,P56199,0
THBS3,HTR2A,P49746,P28223,0
GCG,FZD6,P01275,O60353,0
CXCL9,LPAR3,Q07325,Q9UBY5,0
APOA1,TLR1,P02647,Q15399,0
SLIT2,NECTIN2,O94813,Q92692,0
CGA_TSHB,ITGA9,COMPLEX:P01215_P01222,Q13797,0
SERPINE1,ITGA8,P05121,P53708,0
NPY,IL21R,P01303,Q9HBE5,0
FARP2,ROBO2,O94887,Q9HCK4,0
CCL4L1,CDH19,Q8NHW4,Q9H159,0
PRSS3,GPR182,P35030,O15218,0
TGFB1,CD5,P01137,P06127,0
AFDN,IL15RA,P55196,Q13261,0
IGF1,IL1RAP,P05019,Q9NPH3,0
GAD1_SLC6A12,ITGAL_ITGB2,COMPLEX:P48065_Q99259,P20701_P05107,0
S100A9,PTH2R,P06702,P49190,0
RSPO3,EGFR,Q9BXY4,P00533,0
HMGB1,ACVR2A_ACVRL1,P09429,P27037_P37023,0
MPZ,SSTR2,P25189,P30874,0
COL1A1,MPZ,P02452,P25189,0
GDF1,GUCY2D,P27539,Q02846,0
GHRH,FZD8_LRP6,P01286,Q9H461_O75581,0
GH2,PDGFD,P01242,Q9GZP0,0
CEACAM5,SDC4,P06731,P31431,0
PDX1,NRP1,P52945,O14786,0
WNT16,EPHA3,Q9UBV4,P29320,0
DIO3_TG,NRP1_PLXNA3,COMPLEX:P01266_P55073,O14786_P51805,0
NOTUM,MUSK,Q6P988,O15146,0
FGF4,PLXNA3,P08620,P51805,0
PLAT,HJV,P00750,Q6ZVN8,0
JAG2,CD93,Q9Y219,Q9NPY3,0
TIMP3,ITGA2_ITGB1,P35625,P17301_P05556,0
LYZ,PTH1R,P61626,Q03431,0
CALM1,NRXN2,P0DP23,P58401,0
EFNA3,CRLF2,P52797,Q9HC73,0
DSPP,IGFL3,Q9NZW4,Q6UXB1,0
EFNA3,LHCGR,P52797,P22888,0
RIMS2,EPHB6,Q9UQ26,O15197,0
MAG,FCGR1A,P20916,P12314,0
COL16A1,IL23R,Q07092,Q5VWK5,0
TPH1,A0A6I8PL36,P17752,A0A6I8PL36,0
MMP9,APCDD1,P14780,Q8J025,0
PSEN1,CNTNAP2,P49768,Q9UHC6,0
WNT10A,CALCR_RAMP3,Q9GZT5,P30988_O60896,0
IGFBP1,INHBA_INHBB,P08833,P08476_P09529,0
FGG,CXCR3,P02679,P49682,0
SLIT3,ACVRL1_BMPR2,O75094,P37023_Q13873,0
SRD5A2,TLR4,COMPLEX:P31213,O00206,0
CCL16,A0A6I8PL36,O15467,A0A6I8PL36,0
LAMC2,APCDD1,Q13753,Q8J025,0
EFNA5,MGRN1,P52803,O60291,0
AGRP,FZD1,O00253,Q9UP38,0
GLS2_SLC17A7,KCNQ5,COMPLEX:Q9P2U7_Q9UI32,Q9NR82,0
PRSS3,ITGAM,P35030,P11215,0
UCN3,GPR20,Q969E3,Q99678,0
CRH,LSR,P06850,Q86X29,0
ARF4,LSR,P18085,Q86X29,0
COL9A2,ASGR1,Q14055,P07306,0
CCL27,ITGAV_ITGB6,Q9Y4X3,P06756_P18564,0
VIM,CDH2,P08670,P19022,0
IFNL1,TMEM67,Q8IU54,Q5HYA8,0
SERPING1,PLPP6,P05155,Q8IY26,0
LAMA3,TFRC,Q16787,P02786,0
ZP3,NRSN1,P21754,Q8IZ57,0
NPB,HTR1F,Q8NG41,P30939,0
PLTP,GABBR1,P55058,Q9UBS5,0
CYP11A1_FDX1_FDX2_FDXR,EPGN,COMPLEX:P05108_P10109_P22570_Q6P4F2,Q6UW88,0
COL5A1,ITGAV_ITGB5,P20908,P06756_P18084,0
TNFSF9,PPARD,P41273,Q03181,0
SST,ACVR1_ACVR2B,P61278,Q04771_Q13705,0
C1QB,FZD3_LRP5,P02746,Q9NPG1_O75197,0
EGFR,COL17A1,P00533,Q9UMD9,0
SAA1,ITGA8_ITGB1,P0DJI8,P53708_P05556,0
RLN2,DDR2,P04090,Q16832,0
LTF,ADRA2C,P02788,P18825,0
WNT5A,LEPR,P41221,P48357,0
CDH1,WNT6,P12830,Q9Y6F9,0
CCN2,PLXNA3,P29279,P51805,0
NRTN,EFNA5,Q99748,P52803,0
CD48,TNFRSF25,P09326,Q93038,0
TCN2,ACVR1B_BMPR2,P20062,P36896_Q13873,0
GDF7,PTPRA,Q7Z4P5,P18433,0
CGA_CGB1,MGRN1,COMPLEX:A6NKQ9_P01215,O60291,0
GLS2_SLC1A7,ITGAV_ITGB5,COMPLEX:O00341_Q9UI32,P06756_P18084,0
FGF17,OGFR,O60258,Q9NZT2,0
IFNA4,RAMP1,P05014,O60894,0
BMP5,OR1E1,P22003,P30953,0
TGM2,FZD3_LRP6,P21980,Q9NPG1_O75581,0
IRAK4,CD72,Q9NWZ3,P21854,0
GNAS,GRIA1,Q5JWF2,P42261,0
CGA,PTH2R,P01215,P49190,0
ERBB4,FZD8_LRP6,Q15303,Q9H461_O75581,0
CD58,CSPG4,P19256,Q6UVK1,0
C1QL2,ITGB1,Q7Z5L3,P05556,0
NTS,EPHB3,P30990,P54753,0
SERPINC1,ITGA1,P01008,P56199,0
COL4A3,GRM8,Q01955,O00222,0
EPHA8,PLXNB1,P29322,O43157,0
GCG,ROBO4,P01275,Q8WZ75,0
VTN,GLP2R,P04004,O95838,0
GAD1_SLC32A1,SCTR,COMPLEX:Q99259_Q9H598,P47872,0
SPP1,NCSTN,P10451,Q92542,0
GH1,RET,P01241,P07949,0
PRSS1,ACVR1B_ACVR2B,P07477,P36896_Q13705,0
EPHB1,PVR,P54762,P15151,0
PECAM1,DDR1,P16284,Q08345,0
IFNA2,CHRNA10,P01563,Q9GZZ6,0
NTS,HTR3E,P30990,A5X5Y0,0
PNMT_SLC18A1,NPY6R,COMPLEX:P11086_P54219,Q99463,0
APOB,ERBB2,P04114,P04626,0
TNXB,SSTR5,P22105,P35346,0
FGF18,GPR143,O76093,P51810,0
NTN4,RORA,Q9HB63,P35398,0
PLA2G10,IL20RA_IL20RB,O15496,Q9UHF4_Q6UXL0,0
EPGN,SORL1,Q6UW88,Q92673,0
CBR1,CCRL2,COMPLEX:P16152,O00421,0
TFRC,BMPR2,P02786,Q13873,0
AGT,ITGA3,P01019,P26006,0
GUCA2B,PTPRU,Q16661,Q92729,0
MAG,F11R,P20916,Q9Y624,0
CDH1,SSTR4,P12830,P31391,0
TNR,IL2RB,Q92752,P14784,0
IFNA4,TRPC3,P05014,Q13507,0
COL1A2,PTPRG,P08123,P23470,0
CER1,BMP8B,O95813,P34820,0
SEMA3F,EGFR_ERBB2,Q13275,P00533_P04626,0
GLS2_SLC1A7,EGFR_ERBB2,COMPLEX:O00341_Q9UI32,P00533_P04626,0
PF4,CDH5,P02776,P33151,0
PRSS2,SCARB1,P07478,Q8WTV0,0
FGF9,MYLK,P31371,Q15746,0
LIN7C,ADRA2B,Q9NUP9,P18089,0
PTPRF,IL13RA1,P10586,P78552,0
SST,MAS1,P61278,P04201,0
WNT4,LRP2,P56705,P98164,0
ICAM5,ITGAV_ITGB5,Q9UMF0,P06756_P18084,0
CGB8,ITGA4,P0DN86,P13612,0
SFTPA1,NPR2,Q8IWL2,P20594,0
LGALS3BP,CNTN1,Q08380,Q12860,0
EXOC3-AS1,SDC2,Q8N2X6,P34741,0
APLN,RXRA,Q9ULZ1,P19793,0
C6orf15,CELSR1,Q6UXA7,Q9NYQ6,0
F11R,NR1H4,Q9Y624,Q96RI1,0
SLC18A2_TPH2,IL36G,COMPLEX:Q05940_Q8IWU9,Q9NZH8,0
FARP2,NMUR1,O94887,Q9HB89,0
COLQ,PDGFRA,Q9Y215,P16234,0
LRRTM4,HTR6,Q86VH4,P50406,0
TGM2,GPR20,P21980,Q99678,0
PNMT,CD34,COMPLEX:P11086,P28906,0
TNFSF18,TREM2_TYROBP,Q9UNG2,Q9NZC2_O43914,0
GLS_SLC1A2,EPHA1,COMPLEX:O94925_P43004,P21709,0
EFEMP1,APCDD1,Q12805,Q8J025,0
MATN1,WNT7B,P21941,P56706,0
HSP90AA1,IFNLR1_IL10RB,P07900,Q8IU57_Q08334,0
PTGIS,SCN10A,COMPLEX:Q16647,Q9Y5Y9,0
THBS4,ORAI2,P35443,Q96SN7,0
WNT1,VIPR1,P04628,P32241,0
PTPRC,ADAM2,P08575,Q99965,0
DCN,BOC,P07585,Q9BWV1,0
PAPLN,FZD1_LRP5,O95428,Q9UP38_O75197,0
RSPO3,F2R,Q9BXY4,P25116,0
TNFSF15,ARF1,O95150,P84077,0
HSPA1A,BMPR1B,P0DMV8,O00238,0
TGS1,GABRA3_GABRB3_GABRE,Q96RS0,NA_NA_NA,0
IFNA21,BRS3,P01568,P32247,0
A0A0C4DG17,PPARA,A0A0C4DG17,Q07869,0
L1CAM,SSTR4,P32004,P31391,0
SEMA3F,PLAUR,Q13275,Q03405,0
DKK1,ADGRB1,O94907,O14514,0
GLS2_SLC1A6,IL11RA_IL6ST,COMPLEX:P48664_Q9UI32,Q14626_P40189,0
F10,ITGA6_ITGB4,P00742,P23229_P16144,0
FGF11,GRIA4,Q92914,P48058,0
ADM,RAMP1,P35318,O60894,0
TNC,NECTIN2,P24821,Q92692,0
LAMB3,CHRNA1,Q13751,P02708,0
NECTIN2,PTPRG,Q92692,P23470,0
TENM2,CCKBR,Q9NT68,P32239,0
HSPA1A,ITGAM_ITGB2,P0DMV8,P11215_P05107,0
FGF11,NRP1_PLXNA2,Q92914,O14786_O75051,0
EGFR,CHRNA6,P00533,Q15825,0
HLA-DRB1,KLB,P01911,Q86Z14,0
ICAM4,IL1RAP_IL1RL2,Q14773,Q9NPH3_Q9HB29,0
SEMA4G,IL18R1,Q9NTN9,Q13478,0
CGA_FSHB,TRPC3,COMPLEX:P01215_P01225,Q13507,0
CGA_CGB8,ACVR2B_BMPR1A,COMPLEX:P01215_P0DN86,Q13705_P36894,0
CDH3,AVPR1B,P22223,P47901,0
LRPAP1,CHRNA4_CHRNA6_CHRNB3,P30533,P43681_Q15825_Q05901,0
CGA_TSHB,FZD10_LRP6,COMPLEX:P01215_P01222,Q9ULW2_O75581,0
IL17A,ACKR2,Q16552,O00590,0
DIO3_TG,TNFSF9,COMPLEX:P01266_P55073,P41273,0
TGFB1,MYLK2,P01137,Q9H1R3,0
EGFR,IL17RB,P00533,Q9NRM6,0
NPS,CD82,P0C0P6,P27701,0
WNT5A,ACKR3,P41221,P25106,0
CCL1,RAMP3,P22362,O60896,0
CEL,CMKLR2,COMPLEX:P19835,P46091,0
TNR,GIPR,Q92752,P48546,0
CAMP,CALCRL_RAMP2,P49913,Q16602_O60895,0
IL36RN,PTDSS1,Q9UBH0,P48651,0
MIA,CHRM4,Q16674,P08173,0
SEMA4A,NTRK3,Q9H3S1,Q16288,0
SRD5A3,HLA-A,COMPLEX:Q9H8P0,P04439,0
SAA1,ITGAV_ITGB3,P0DJI8,P06756_P05106,0
COL1A1,NEGR1,P02452,Q7Z3B1,0
